Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2015","2015","hg/ha","46154","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2016","2016","hg/ha","31500","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2017","2017","hg/ha","34000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2018","2018","hg/ha","23600","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2019","2019","hg/ha","47800","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5419","Yield","552","Blueberries","2020","2020","hg/ha","60000","Fc","Calculated data"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1992","1992","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1993","1993","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1994","1994","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1995","1995","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1996","1996","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1997","1997","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1998","1998","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","1999","1999","tonnes","","M","Data not available"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2000","2000","tonnes","5500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2001","2001","tonnes","2800","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2002","2002","tonnes","4500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2003","2003","tonnes","3500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2004","2004","tonnes","2500","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2005","2005","tonnes","3000","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2006","2006","tonnes","1000","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2007","2007","tonnes","2000","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2008","2008","tonnes","3000","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2009","2009","tonnes","700","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2010","2010","tonnes","700","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2011","2011","tonnes","800","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2012","2012","tonnes","1200","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2013","2013","tonnes","1300","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2014","2014","tonnes","700","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2015","2015","tonnes","600","*","Unofficial figure"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2016","2016","tonnes","1260","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2017","2017","tonnes","1360","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2018","2018","tonnes","1180","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2019","2019","tonnes","2390","","Official data"
"QCL","Crops and livestock products","230","Ukraine","5510","Production","552","Blueberries","2020","2020","tonnes","600","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1961","1961","ha","223","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1962","1962","ha","219","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1963","1963","ha","247","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1964","1964","ha","251","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1965","1965","ha","254","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1966","1966","ha","263","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1967","1967","ha","263","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1968","1968","ha","263","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1969","1969","ha","13300","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1970","1970","ha","13300","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1971","1971","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1972","1972","ha","14000","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1973","1973","ha","18700","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1974","1974","ha","16000","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1975","1975","ha","14000","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1976","1976","ha","16300","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1977","1977","ha","10900","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1978","1978","ha","14670","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1979","1979","ha","14850","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1980","1980","ha","14830","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1981","1981","ha","15980","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1982","1982","ha","19700","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1983","1983","ha","21700","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1984","1984","ha","21000","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1985","1985","ha","22400","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1986","1986","ha","22100","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1987","1987","ha","22200","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1988","1988","ha","21600","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1989","1989","ha","22300","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1990","1990","ha","26400","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1991","1991","ha","24800","F","FAO estimate"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1992","1992","ha","13620","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","552","Blueberries","1993","1993","ha","14770","","Official data"
